Longitude,Latitude,Decimal year,Month,Day,Magnitude,Depth,Hour,Minute,Second,Seismic Moment,Seismic Energy,Year
73.1,37.5,1963.3277777777776,4,28,3.8,0.0,4,32,0.0,501187233627273.5,8018995738.036377,1963
70.83,36.83,1963.3277777777776,4,28,4.5,137.0,19,50,0.0,5623413251903491.0,89974612030.45587,1963
73.2,37.0,1963.3333333333333,4,30,4.5,0.0,6,49,0.0,5623413251903491.0,89974612030.45587,1963
68.1,0.0,1963.3333333333333,4,30,5.0,0.0,10,4,0.0,3.162277660168379e+16,505964425626.94073,1963
54.7,27.7,1963.3387096774195,5,2,5.8,40.0,1,58,0.0,5.011872336272756e+17,8018995738036.411,1963
84.0,37.75,1963.3521505376343,5,7,5.8,0.0,2,17,0.0,5.011872336272756e+17,8018995738036.411,1963
71.1,36.7,1963.3521505376343,5,7,5.7,0.0,3,16,0.0,3.548133892335731e+17,5677014227737.171,1963
72.8,37.6,1963.381720430108,5,18,4.3,91.0,23,58,0.0,2818382931264460.5,45094126900.23138,1963
76.0,33.0,1963.395161290323,5,23,4.5,0.0,17,13,0.0,5623413251903491.0,89974612030.45587,1963
73.5,37.2,1963.3978494623657,5,24,4.0,0.0,2,54,0.0,1000000000000000.0,16000000000.000002,1963
52.5,28.16,1963.4112903225807,5,29,5.8,44.0,0,47,0.0,5.011872336272756e+17,8018995738036.411,1963
52.4,28.1,1963.4112903225807,5,29,6.2,7.0,0,47,0.0,1.9952623149688666e+18,31924197039501.87,1963
59.38,27.1,1963.4112903225807,5,29,5.0,58.0,8,35,0.0,3.162277660168379e+16,505964425626.94073,1963
71.19,36.26,1963.4194444444445,6,1,5.1,96.0,10,49,0.0,4.466835921509617e+16,714693747441.5388,1963
94.75,29.0,1963.4222222222224,6,2,4.9,0.0,7,7,0.0,2.2387211385683468e+16,358195382170.93555,1963
73.1,37.5,1963.4222222222224,6,2,3.8,0.0,9,13,0.0,501187233627273.5,8018995738.036377,1963
73.1,37.5,1963.4277777777777,6,4,3.8,0.0,3,51,0.0,501187233627273.5,8018995738.036377,1963
77.0,38.0,1963.430555555556,6,5,5.2,0.0,5,31,0.0,6.309573444801891e+16,1009531751168.3027,1963
94.0,6.0,1963.4333333333327,6,6,5.7,0.0,8,21,0.0,3.548133892335731e+17,5677014227737.171,1963
78.01,37.95,1963.4333333333327,6,6,5.2,0.0,12,4,0.0,6.309573444801891e+16,1009531751168.3027,1963
71.4,36.9,1963.4416666666664,6,9,3.9,120.0,3,50,0.0,707945784384140.2,11327132550.146246,1963
70.9,36.3,1963.4444444444443,6,10,4.2,200.0,18,50,0.0,1995262314968874.8,31924197039.502003,1963
69.9,37.02,1963.4472222222223,6,11,5.0,0.0,3,25,0.0,3.162277660168379e+16,505964425626.94073,1963
87.27,30.93,1963.4472222222223,6,11,4.8,0.0,18,7,0.0,1.5848931924611238e+16,253582910793.77985,1963
70.5,36.5,1963.4666666666667,6,18,4.4,215.0,8,37,0.0,3981071705534985.5,63697147288.55978,1963
92.06,24.97,1963.4694444444444,6,19,5.0,44.0,10,47,0.0,3.162277660168379e+16,505964425626.94073,1963
92.09,25.13,1963.475,6,21,4.8,47.0,15,26,0.0,1.5848931924611238e+16,253582910793.77985,1963
76.61,36.38,1963.4888888888888,6,26,4.8,89.0,14,9,0.0,1.5848931924611238e+16,253582910793.77985,1963
95.1,24.3,1963.4888888888888,6,26,5.4,79.0,17,21,0.0,1.2589254117941714e+17,2014280658870.6746,1963
93.62,14.0,1963.4916666666663,6,27,4.8,41.0,15,32,0.0,1.5848931924611238e+16,253582910793.77985,1963
65.93,27.54,1963.4944444444443,6,28,5.8,44.0,2,28,0.0,5.011872336272756e+17,8018995738036.411,1963
97.36,1.32,1963.4944444444443,6,28,5.2,76.0,13,47,0.0,6.309573444801891e+16,1009531751168.3027,1963
70.3,36.5,1963.5,6,30,4.4,180.0,3,59,0.0,3981071705534985.5,63697147288.55978,1963
96.08,37.08,1963.502688172043,7,1,4.8,18.0,21,10,0.0,1.5848931924611238e+16,253582910793.77985,1963
92.0,28.0,1963.513440860215,7,5,4.0,0.0,7,19,0.0,1000000000000000.0,16000000000.000002,1963
73.2,37.4,1963.513440860215,7,5,4.6,0.0,13,11,0.0,7943282347242789.0,127092517555.88464,1963
72.7,37.7,1963.513440860215,7,5,4.3,0.0,16,27,0.0,2818382931264460.5,45094126900.23138,1963
99.75,30.0,1963.516129032258,7,6,4.2,0.0,1,1,0.0,1995262314968874.8,31924197039.502003,1963
55.7,26.7,1963.521505376344,7,8,4.8,0.0,8,58,0.0,1.5848931924611238e+16,253582910793.77985,1963
71.43,36.36,1963.52688172043,7,10,4.9,105.0,2,12,0.0,2.2387211385683468e+16,358195382170.93555,1963
70.0,24.7,1963.534946236559,7,13,5.6,0.0,19,8,0.0,2.511886431509572e+17,4019018290415.3154,1963
70.44,36.06,1963.537634408602,7,14,5.1,110.0,10,51,0.0,4.466835921509617e+16,714693747441.5388,1963
79.4,30.7,1963.537634408602,7,14,4.8,33.0,14,48,0.0,1.5848931924611238e+16,253582910793.77985,1963
56.5,14.1,1963.5564516129032,7,21,4.8,0.0,6,1,0.0,1.5848931924611238e+16,253582910793.77985,1963
70.0,36.5,1963.5564516129032,7,21,4.2,0.0,18,48,0.0,1995262314968874.8,31924197039.502003,1963
68.0,30.0,1963.5591397849464,7,22,4.5,0.0,7,45,0.0,5623413251903491.0,89974612030.45587,1963
71.6,37.3,1963.5591397849464,7,22,4.3,0.0,11,31,0.0,2818382931264460.5,45094126900.23138,1963
55.72,28.18,1963.5779569892472,7,29,5.0,51.0,6,10,0.0,3.162277660168379e+16,505964425626.94073,1963
95.8,37.0,1963.5967741935483,8,5,4.6,33.0,20,5,0.0,7943282347242789.0,127092517555.88464,1963
53.2,27.9,1963.610215053764,8,10,4.8,0.0,4,27,0.0,1.5848931924611238e+16,253582910793.77985,1963
55.2,37.1,1963.6129032258063,8,11,4.4,33.0,8,43,0.0,3981071705534985.5,63697147288.55978,1963
53.1,27.9,1963.615591397849,8,12,5.0,0.0,7,19,0.0,3.162277660168379e+16,505964425626.94073,1963
62.7,25.35,1963.615591397849,8,12,5.0,0.0,18,29,0.0,3.162277660168379e+16,505964425626.94073,1963
71.12,36.54,1963.6182795698924,8,13,4.0,245.0,7,3,0.0,1000000000000000.0,16000000000.000002,1963
59.8,36.8,1963.6290322580649,8,17,4.8,0.0,21,58,0.0,1.5848931924611238e+16,253582910793.77985,1963
68.3,36.3,1963.653225806452,8,26,4.0,0.0,5,42,0.0,1000000000000000.0,16000000000.000002,1963
70.6,36.8,1963.6694444444445,9,1,4.4,0.0,3,58,0.0,3981071705534985.5,63697147288.55978,1963
74.73,33.96,1963.6722222222224,9,2,5.0,23.0,1,34,0.0,3.162277660168379e+16,505964425626.94073,1963
96.0,24.1,1963.6777777777777,9,4,5.0,48.0,18,36,0.0,3.162277660168379e+16,505964425626.94073,1963
72.5,32.0,1963.6916666666664,9,9,4.7,0.0,21,41,0.0,1.122018454301956e+16,179522952688.313,1963
73.2,37.9,1963.6972222222223,9,11,4.0,0.0,4,49,0.0,1000000000000000.0,16000000000.000002,1963
66.3,31.1,1963.7194444444444,9,19,4.5,50.0,16,31,0.0,5623413251903491.0,89974612030.45587,1963
95.8,36.9,1963.725,9,21,4.5,0.0,0,41,0.0,5623413251903491.0,89974612030.45587,1963
54.9,27.7,1963.7277777777776,9,22,4.7,40.0,10,40,0.0,1.122018454301956e+16,179522952688.313,1963
55.3,29.3,1963.7277777777776,9,22,4.7,33.0,10,40,0.0,1.122018454301956e+16,179522952688.313,1963
64.2,25.6,1963.7416666666663,9,27,4.7,0.0,17,8,0.0,1.122018454301956e+16,179522952688.313,1963
65.914,27.227,1963.7416666666663,9,27,4.7,19.0,17,9,0.0,1.122018454301956e+16,179522952688.313,1963
94.0,23.0,1963.7444444444443,9,28,5.6,0.0,6,0,0.0,2.511886431509572e+17,4019018290415.3154,1963
71.8,32.7,1963.7444444444443,9,28,4.8,0.0,20,3,0.0,1.5848931924611238e+16,253582910793.77985,1963
70.3,36.4,1963.7472222222225,9,29,4.8,213.0,10,39,0.0,1.5848931924611238e+16,253582910793.77985,1963
71.9,36.4,1963.7472222222225,9,29,4.9,107.0,15,31,0.0,2.2387211385683468e+16,358195382170.93555,1963
55.9,37.5,1963.752688172043,10,1,4.0,0.0,18,48,0.0,1000000000000000.0,16000000000.000002,1963
60.0,18.0,1963.760752688172,10,4,5.3,0.0,13,29,0.0,8.912509381337514e+16,1426001501014.0024,1963
55.9,37.6,1963.763440860215,10,5,4.0,0.0,3,3,0.0,1000000000000000.0,16000000000.000002,1963
95.1,28.6,1963.771505376344,10,8,4.5,0.0,2,51,0.0,5623413251903491.0,89974612030.45587,1963
95.3,25.2,1963.787634408602,10,14,5.3,33.0,2,1,0.0,8.912509381337514e+16,1426001501014.0024,1963
71.81,37.49,1963.787634408602,10,14,5.4,121.0,21,12,0.0,1.2589254117941714e+17,2014280658870.6746,1963
57.7,27.9,1963.793010752688,10,16,4.8,0.0,19,2,0.0,1.5848931924611238e+16,253582910793.77985,1963
95.4,36.9,1963.8172043010752,10,25,5.0,0.0,22,49,0.0,3.162277660168379e+16,505964425626.94073,1963
55.4,26.5,1963.8333333333333,10,31,5.3,0.0,9,56,0.0,8.912509381337514e+16,1426001501014.0024,1963
69.9,37.5,1963.8333333333333,10,31,5.0,0.0,20,10,0.0,3.162277660168379e+16,505964425626.94073,1963
53.6,14.2,1963.8361111111112,11,1,5.1,0.0,7,2,0.0,4.466835921509617e+16,714693747441.5388,1963
71.1,36.5,1963.8444444444444,11,4,4.7,100.0,21,12,0.0,1.122018454301956e+16,179522952688.313,1963
78.5,31.7,1963.8666666666663,11,12,4.6,33.0,15,28,0.0,7943282347242789.0,127092517555.88464,1963
96.6,26.2,1963.8777777777773,11,16,5.1,0.0,11,8,0.0,4.466835921509617e+16,714693747441.5388,1963
95.1,28.1,1963.8777777777773,11,16,4.7,37.0,11,39,0.0,1.122018454301956e+16,179522952688.313,1963
57.0,29.3,1963.8833333333328,11,18,5.0,33.0,1,42,0.0,3.162277660168379e+16,505964425626.94073,1963
94.0,10.4,1963.8944444444444,11,22,5.7,33.0,16,15,0.0,3.548133892335731e+17,5677014227737.171,1963
70.7,36.6,1963.8944444444444,11,22,4.6,220.0,17,22,0.0,7943282347242789.0,127092517555.88464,1963
80.5,30.8,1963.9083333333333,11,27,5.3,0.0,21,10,0.0,8.912509381337514e+16,1426001501014.0024,1963
94.2,6.2,1963.9166666666667,11,30,5.3,0.0,21,40,0.0,8.912509381337514e+16,1426001501014.0024,1963
71.2,36.1,1963.9408602150536,12,9,5.0,57.0,18,1,0.0,3.162277660168379e+16,505964425626.94073,1963
97.2,4.5,1963.9489247311828,12,12,6.1,33.0,15,2,0.0,1.4125375446227497e+18,22600600713964.0,1963
88.8,34.3,1963.956989247312,12,15,4.8,33.0,7,33,0.0,1.5848931924611238e+16,253582910793.77985,1963
71.2,36.7,1963.9623655913977,12,17,4.2,3.0,10,58,0.0,1995262314968874.8,31924197039.502003,1963
71.3,36.4,1963.986559139785,12,26,4.9,40.0,20,50,0.0,2.2387211385683468e+16,358195382170.93555,1963
70.2,36.6,1963.991935483871,12,28,5.0,5.0,1,44,0.0,3.162277660168379e+16,505964425626.94073,1963
94.7,6.9,1963.997311827957,12,30,5.6,64.0,22,6,0.0,2.511886431509572e+17,4019018290415.3154,1963
71.19,36.43,1964.005376344086,1,2,4.8,234.0,17,28,0.0,1.5848931924611238e+16,253582910793.77985,1964
71.23,36.2,1964.008064516129,1,3,4.9,71.0,16,37,0.0,2.2387211385683468e+16,358195382170.93555,1964
70.7,36.3,1964.010752688172,1,4,3.9,148.0,12,2,0.0,707945784384140.2,11327132550.146246,1964
98.9,30.1,1964.018817204301,1,7,4.9,33.0,4,50,0.0,2.2387211385683468e+16,358195382170.93555,1964
95.41,25.64,1964.040322580645,1,15,4.0,33.0,17,39,0.0,1000000000000000.0,16000000000.000002,1964
69.0,36.9,1964.043010752688,1,16,4.0,86.0,13,48,0.0,1000000000000000.0,16000000000.000002,1964
71.28,36.91,1964.0456989247311,1,17,5.0,87.0,3,25,0.0,3.162277660168379e+16,505964425626.94073,1964
54.0,26.79,1964.0510752688167,1,19,5.6,38.0,9,13,0.0,2.511886431509572e+17,4019018290415.3154,1964
93.58,22.33,1964.0591397849464,1,22,6.0,60.0,15,58,0.0,1e+18,16000000000000.002,1964
71.18,36.58,1964.0618279569887,1,23,5.0,76.0,15,19,0.0,3.162277660168379e+16,505964425626.94073,1964
73.85,36.11,1964.064516129032,1,24,4.3,197.0,10,0,0.0,2818382931264460.5,45094126900.23138,1964
86.64,28.27,1964.0672043010752,1,25,4.3,66.0,7,13,0.0,2818382931264460.5,45094126900.23138,1964
97.15,29.21,1964.0725806451608,1,27,5.2,33.0,5,29,0.0,6.309573444801891e+16,1009531751168.3027,1964
70.95,36.48,1964.075268817204,1,28,6.4,197.0,14,9,0.0,3.9810717055349857e+18,63697147288559.78,1964
99.71,1.76,1964.0806451612905,1,30,5.0,152.0,12,39,0.0,3.162277660168379e+16,505964425626.94073,1964
71.5,36.36,1964.0833333333333,1,31,4.2,103.0,0,14,0.0,1995262314968874.8,31924197039.502003,1964
87.78,27.3,1964.086206896552,2,1,4.8,33.0,11,28,0.0,1.5848931924611238e+16,253582910793.77985,1964
82.18,29.0,1964.1063218390805,2,8,4.3,33.0,11,54,0.0,2818382931264460.5,45094126900.23138,1964
63.03,28.21,1964.1063218390805,2,8,5.2,33.0,18,54,0.0,6.309573444801891e+16,1009531751168.3027,1964
96.56,3.21,1964.1091954022988,2,9,5.0,33.0,16,8,0.0,3.162277660168379e+16,505964425626.94073,1964
71.19,36.44,1964.1120689655168,2,10,4.2,238.0,3,48,0.0,1995262314968874.8,31924197039.502003,1964
72.7,34.99,1964.1206896551723,2,13,4.5,68.0,5,10,0.0,5623413251903491.0,89974612030.45587,1964
54.55,29.2,1964.1235632183907,2,14,4.0,51.0,15,51,0.0,1000000000000000.0,16000000000.000002,1964
69.5,36.35,1964.1264367816093,2,15,4.0,0.0,23,54,0.0,1000000000000000.0,16000000000.000002,1964
69.0,37.1,1964.132183908046,2,17,4.0,0.0,5,47,0.0,1000000000000000.0,16000000000.000002,1964
68.8,36.9,1964.132183908046,2,17,4.0,57.0,15,58,0.0,1000000000000000.0,16000000000.000002,1964
91.18,27.4,1964.1350574712644,2,18,5.3,22.0,3,48,0.0,8.912509381337514e+16,1426001501014.0024,1964
70.91,36.5,1964.1350574712644,2,18,5.0,195.0,11,11,0.0,3.162277660168379e+16,505964425626.94073,1964
70.7,36.47,1964.1350574712644,2,18,4.9,202.0,17,8,0.0,2.2387211385683468e+16,358195382170.93555,1964
58.06,34.51,1964.1436781609195,2,21,4.9,0.0,1,3,0.0,2.2387211385683468e+16,358195382170.93555,1964
68.1,-7.1,1964.1522988505749,2,24,5.3,23.0,9,52,0.0,8.912509381337514e+16,1426001501014.0024,1964
83.8,36.1,1964.155172413793,2,25,4.7,42.0,13,36,0.0,1.122018454301956e+16,179522952688.313,1964
54.44,27.26,1964.158045977012,2,26,4.8,14.0,9,16,0.0,1.5848931924611238e+16,253582910793.77985,1964
94.4,21.65,1964.16091954023,2,27,5.8,91.0,15,10,0.0,5.011872336272756e+17,8018995738036.411,1964
94.4,21.7,1964.16091954023,2,27,6.4,2.0,15,10,0.0,3.9810717055349857e+18,63697147288559.78,1964
94.44,18.28,1964.1637931034484,2,28,5.0,46.0,17,47,0.0,3.162277660168379e+16,505964425626.94073,1964
97.13,3.56,1964.185483870968,3,7,5.1,94.0,7,25,0.0,4.466835921509617e+16,714693747441.5388,1964
71.45,36.31,1964.1908602150536,3,9,4.9,104.0,10,27,0.0,2.2387211385683468e+16,358195382170.93555,1964
70.92,36.52,1964.1908602150536,3,9,4.7,181.0,19,41,0.0,1.122018454301956e+16,179522952688.313,1964
57.61,27.9,1964.19623655914,3,11,4.7,40.0,23,34,0.0,1.122018454301956e+16,179522952688.313,1964
92.25,6.33,1964.2043010752689,3,14,4.8,76.0,6,52,0.0,1.5848931924611238e+16,253582910793.77985,1964
95.5,36.95,1964.2096774193549,3,16,5.9,50.0,1,5,0.0,7.079457843841403e+17,11327132550146.246,1964
53.96,26.91,1964.2123655913977,3,17,4.9,33.0,12,5,0.0,2.2387211385683468e+16,358195382170.93555,1964
56.36,14.42,1964.217741935484,3,19,5.8,46.0,9,42,0.0,5.011872336272756e+17,8018995738036.411,1964
55.21,27.93,1964.220430107527,3,20,4.7,64.0,3,15,0.0,1.122018454301956e+16,179522952688.313,1964
94.39,23.47,1964.220430107527,3,20,5.1,94.0,19,0,0.0,4.466835921509617e+16,714693747441.5388,1964
54.02,26.96,1964.22311827957,3,21,4.9,22.0,10,25,0.0,2.2387211385683468e+16,358195382170.93555,1964
97.7,2.9,1964.225806451613,3,22,4.7,33.0,13,39,0.0,1.122018454301956e+16,179522952688.313,1964
73.0,36.96,1964.228494623656,3,23,4.3,143.0,7,36,0.0,2818382931264460.5,45094126900.23138,1964
95.79,4.58,1964.236559139785,3,26,4.7,33.0,21,28,0.0,1.122018454301956e+16,179522952688.313,1964
95.71,25.82,1964.239247311828,3,27,5.2,115.0,4,30,0.0,6.309573444801891e+16,1009531751168.3027,1964
71.26,36.64,1964.239247311828,3,27,4.7,232.0,19,12,0.0,1.122018454301956e+16,179522952688.313,1964
89.36,27.13,1964.239247311828,3,27,5.0,29.0,23,3,0.0,3.162277660168379e+16,505964425626.94073,1964
89.3,27.2,1964.239247311828,3,27,6.3,32.0,23,3,0.0,2.818382931264472e+18,45094126900231.56,1964
95.42,5.75,1964.255555555556,4,2,5.6,65.0,1,11,0.0,2.511886431509572e+17,4019018290415.3154,1964
95.72,5.43,1964.255555555556,4,2,4.8,108.0,3,9,0.0,1.5848931924611238e+16,253582910793.77985,1964
96.56,3.91,1964.2583333333328,4,3,5.8,51.0,4,12,0.0,5.011872336272756e+17,8018995738036.411,1964
95.4,5.63,1964.2611111111112,4,4,4.6,156.0,6,57,0.0,7943282347242789.0,127092517555.88464,1964
71.81,37.45,1964.2694444444444,4,7,4.7,117.0,19,53,0.0,1.122018454301956e+16,179522952688.313,1964
69.1,-6.62,1964.272222222222,4,8,5.1,33.0,8,8,0.0,4.466835921509617e+16,714693747441.5388,1964
68.9,-6.8,1964.272222222222,4,8,6.0,33.0,8,8,0.0,1e+18,16000000000000.002,1964
90.17,27.52,1964.286111111111,4,13,5.3,1.0,3,19,0.0,8.912509381337514e+16,1426001501014.0024,1964
88.07,21.6,1964.2916666666667,4,15,5.2,6.0,16,35,0.0,6.309573444801891e+16,1009531751168.3027,1964
71.04,36.6,1964.3027777777777,4,19,4.0,212.0,21,53,0.0,1000000000000000.0,16000000000.000002,1964
95.02,11.79,1964.3111111111111,4,22,5.1,25.0,14,56,0.0,4.466835921509617e+16,714693747441.5388,1964
98.05,0.25,1964.325,4,27,5.1,30.0,1,37,0.0,4.466835921509617e+16,714693747441.5388,1964
93.74,13.88,1964.3360215053765,5,1,5.1,86.0,1,11,0.0,4.466835921509617e+16,714693747441.5388,1964
61.17,29.47,1964.3387096774195,5,2,5.3,33.0,11,21,0.0,8.912509381337514e+16,1426001501014.0024,1964
69.7,37.3,1964.3494623655915,5,6,4.4,0.0,4,39,0.0,3981071705534985.5,63697147288.55978,1964
71.27,36.65,1964.3494623655915,5,6,4.2,254.0,11,38,0.0,1995262314968874.8,31924197039.502003,1964
70.66,35.98,1964.3521505376343,5,7,4.6,109.0,17,41,0.0,7943282347242789.0,127092517555.88464,1964
52.4,29.5,1964.3575268817203,5,9,4.8,36.0,7,47,0.0,1.5848931924611238e+16,253582910793.77985,1964
57.38,28.13,1964.3629032258063,5,11,5.3,68.0,6,7,0.0,8.912509381337514e+16,1426001501014.0024,1964
58.85,36.3,1964.3736559139784,5,15,4.6,16.0,22,31,0.0,7943282347242789.0,127092517555.88464,1964
71.43,36.36,1964.3763440860216,5,16,5.4,110.0,8,38,0.0,1.2589254117941714e+17,2014280658870.6746,1964
70.47,36.49,1964.3790322580649,5,17,4.1,226.0,11,45,0.0,1412537544622749.8,22600600713.964,1964
70.92,36.56,1964.381720430108,5,18,4.5,197.0,11,1,0.0,5623413251903491.0,89974612030.45587,1964
56.3,14.9,1964.3870967741937,5,20,5.0,33.0,2,41,0.0,3.162277660168379e+16,505964425626.94073,1964
56.2,14.7,1964.395161290323,5,23,5.2,33.0,0,11,0.0,6.309573444801891e+16,1009531751168.3027,1964
56.25,14.62,1964.395161290323,5,23,5.3,75.0,0,17,0.0,8.912509381337514e+16,1426001501014.0024,1964
82.18,30.04,1964.3978494623657,5,24,5.1,23.0,0,0,0.0,4.466835921509617e+16,714693747441.5388,1964
70.93,35.89,1964.3978494623657,5,24,4.9,103.0,16,35,0.0,2.2387211385683468e+16,358195382170.93555,1964
59.2,33.6,1964.425,6,3,4.7,31.0,2,45,0.0,1.122018454301956e+16,179522952688.313,1964
95.69,25.88,1964.425,6,3,5.4,121.0,2,49,0.0,1.2589254117941714e+17,2014280658870.6746,1964
69.13,36.35,1964.4277777777777,6,4,4.9,24.0,2,57,0.0,2.2387211385683468e+16,358195382170.93555,1964
71.9,37.12,1964.4333333333327,6,6,4.8,152.0,8,5,0.0,1.5848931924611238e+16,253582910793.77985,1964
93.14,31.76,1964.4444444444443,6,10,5.0,7.0,17,55,0.0,3.162277660168379e+16,505964425626.94073,1964
92.9,10.04,1964.4527777777776,6,13,5.2,96.0,8,23,0.0,6.309573444801891e+16,1009531751168.3027,1964
93.0,10.0,1964.4527777777776,6,13,6.1,33.0,8,23,0.0,1.4125375446227497e+18,22600600713964.0,1964
93.95,23.0,1964.4527777777776,6,13,5.2,60.0,17,35,0.0,6.309573444801891e+16,1009531751168.3027,1964
96.82,5.28,1964.4583333333333,6,15,5.3,71.0,0,5,0.0,8.912509381337514e+16,1426001501014.0024,1964
96.97,5.28,1964.4583333333333,6,15,5.1,33.0,1,7,0.0,4.466835921509617e+16,714693747441.5388,1964
100.0,16.7,1964.463888888889,6,17,4.2,50.0,6,4,0.0,1995262314968874.8,31924197039.502003,1964
70.28,36.48,1964.4777777777776,6,22,4.3,207.0,19,13,0.0,2818382931264460.5,45094126900.23138,1964
93.1,13.83,1964.480555555556,6,23,5.1,10.0,4,32,0.0,4.466835921509617e+16,714693747441.5388,1964
74.91,34.15,1964.508064516129,7,3,4.9,33.0,14,10,0.0,2.2387211385683468e+16,358195382170.93555,1964
71.32,37.07,1964.516129032258,7,6,5.5,91.0,10,13,0.0,1.778279410038923e+17,2845247056062.277,1964
73.39,35.58,1964.518817204301,7,7,4.7,40.0,21,12,0.0,1.122018454301956e+16,179522952688.313,1964
52.76,28.86,1964.524193548387,7,9,4.9,59.0,3,38,0.0,2.2387211385683468e+16,358195382170.93555,1964
95.31,24.88,1964.532258064516,7,12,5.5,152.0,20,15,0.0,1.778279410038923e+17,2845247056062.277,1964
95.3,24.9,1964.532258064516,7,12,6.7,55.0,20,15,0.0,1.122018454301956e+19,179522952688313.0,1964
94.67,23.51,1964.534946236559,7,13,5.4,110.0,10,58,0.0,1.2589254117941714e+17,2014280658870.6746,1964
94.7,23.7,1964.534946236559,7,13,6.5,17.0,10,58,0.0,5.623413251903491e+18,89974612030455.88,1964
71.66,37.24,1964.534946236559,7,13,4.5,129.0,21,59,0.0,5623413251903491.0,89974612030.45587,1964
54.83,27.56,1964.537634408602,7,14,4.6,54.0,1,57,0.0,7943282347242789.0,127092517555.88464,1964
66.97,0.43,1964.543010752688,7,16,5.1,158.0,16,7,0.0,4.466835921509617e+16,714693747441.5388,1964
53.7,14.1,1964.55376344086,7,20,5.0,33.0,13,31,0.0,3.162277660168379e+16,505964425626.94073,1964
56.46,27.6,1964.5564516129032,7,21,4.7,46.0,11,46,0.0,1.122018454301956e+16,179522952688.313,1964
55.01,27.85,1964.5591397849464,7,22,4.6,59.0,4,41,0.0,7943282347242789.0,127092517555.88464,1964
96.12,14.17,1964.575268817204,7,28,5.9,22.0,21,38,0.0,7.079457843841403e+17,11327132550146.246,1964
96.03,14.1,1964.575268817204,7,28,5.1,49.0,22,46,0.0,4.466835921509617e+16,714693747441.5388,1964
96.15,14.23,1964.5779569892472,7,29,5.6,11.0,13,38,0.0,2.511886431509572e+17,4019018290415.3154,1964
96.22,14.32,1964.5806451612905,7,30,5.2,32.0,22,52,0.0,6.309573444801891e+16,1009531751168.3027,1964
57.67,30.1,1964.610215053764,8,10,4.7,52.0,18,18,0.0,1.122018454301956e+16,179522952688.313,1964
97.2,6.3,1964.6129032258063,8,11,5.1,33.0,13,35,0.0,4.466835921509617e+16,714693747441.5388,1964
56.4,26.9,1964.615591397849,8,12,4.8,53.0,2,34,0.0,1.5848931924611238e+16,253582910793.77985,1964
52.48,28.1,1964.6263440860216,8,16,5.2,52.0,15,52,0.0,6.309573444801891e+16,1009531751168.3027,1964
94.18,24.32,1964.6290322580649,8,17,4.8,158.0,14,42,0.0,1.5848931924611238e+16,253582910793.77985,1964
67.05,0.59,1964.631720430108,8,18,4.9,188.0,11,10,0.0,2.2387211385683468e+16,358195382170.93555,1964
57.88,5.75,1964.631720430108,8,18,5.2,144.0,15,26,0.0,6.309573444801891e+16,1009531751168.3027,1964
52.65,28.21,1964.6344086021504,8,19,5.5,37.0,9,33,0.0,1.778279410038923e+17,2845247056062.277,1964
52.64,28.19,1964.6344086021504,8,19,5.5,47.0,15,20,0.0,1.778279410038923e+17,2845247056062.277,1964
52.52,28.21,1964.6344086021504,8,19,5.1,46.0,22,40,0.0,4.466835921509617e+16,714693747441.5388,1964
95.39,4.07,1964.6370967741937,8,20,5.1,71.0,4,17,0.0,4.466835921509617e+16,714693747441.5388,1964
52.64,28.15,1964.6370967741937,8,20,5.4,35.0,5,8,0.0,1.2589254117941714e+17,2014280658870.6746,1964
52.62,28.18,1964.6370967741937,8,20,5.6,33.0,5,39,0.0,2.511886431509572e+17,4019018290415.3154,1964
78.4,37.43,1964.6370967741937,8,20,5.2,33.0,12,48,0.0,6.309573444801891e+16,1009531751168.3027,1964
